[v3] device=mps params=1,928,611 batches/ep tr=1831 va=102 amp=True
[v3] img=256 batch=16 epochs=25 lr=0.0004 warmup=2 ema=0.999
[v3] no resume file at checkpoints/hand_seg_v3.last.pt, starting fresh.
[v3] ep 3 batch  750/1831 | run 0.2872 | lr 1.99e-04 | t 149s
[v3] ep 3 batch  800/1831 | run 0.2873 | lr 1.99e-04 | t 159s
[v3] ep 3 batch  850/1831 | run 0.2869 | lr 1.99e-04 | t 169s
[v3] ep 3 batch  900/1831 | run 0.2866 | lr 1.99e-04 | t 179s
[v3] ep 3 batch  950/1831 | run 0.2860 | lr 1.99e-04 | t 189s
[v3] ep 3 batch 1000/1831 | run 0.2855 | lr 1.99e-04 | t 199s
[v3] ep 3 batch 1050/1831 | run 0.2853 | lr 1.99e-04 | t 209s
[v3] ep 3 batch 1100/1831 | run 0.2839 | lr 1.99e-04 | t 219s
[v3] ep 3 batch 1150/1831 | run 0.2835 | lr 1.99e-04 | t 229s
[v3] ep 3 batch 1200/1831 | run 0.2828 | lr 1.99e-04 | t 239s
[v3] ep 3 batch 1250/1831 | run 0.2822 | lr 1.99e-04 | t 249s
[v3] ep 3 batch 1300/1831 | run 0.2821 | lr 1.99e-04 | t 259s
[v3] ep 3 batch 1350/1831 | run 0.2816 | lr 1.99e-04 | t 269s
[v3] ep 3 batch 1400/1831 | run 0.2811 | lr 1.99e-04 | t 278s
[v3] ep 3 batch 1450/1831 | run 0.2799 | lr 1.99e-04 | t 288s
[v3] ep 3 batch 1500/1831 | run 0.2792 | lr 1.99e-04 | t 298s
[v3] ep 3 batch 1550/1831 | run 0.2785 | lr 1.99e-04 | t 308s
[v3] ep 3 batch 1600/1831 | run 0.2782 | lr 1.99e-04 | t 318s
[v3] ep 3 batch 1650/1831 | run 0.2778 | lr 1.99e-04 | t 327s
[v3] ep 3 batch 1700/1831 | run 0.2777 | lr 1.99e-04 | t 337s
[v3] ep 3 batch 1750/1831 | run 0.2774 | lr 1.99e-04 | t 347s
[v3] ep 3 batch 1800/1831 | run 0.2769 | lr 1.99e-04 | t 357s
[v3] ep  3 | tr 0.2765 | vl_ema 0.0897 | iou_ema 0.8413 *NEW BEST* | total 1493s
[v3] ep 4 batch    0/1831 | run 0.1742 | lr 1.96e-04 | t 0s
[v3] ep 4 batch   50/1831 | run 0.2579 | lr 1.96e-04 | t 10s
[v3] ep 4 batch  100/1831 | run 0.2486 | lr 1.96e-04 | t 20s
[v3] ep 4 batch  150/1831 | run 0.2527 | lr 1.96e-04 | t 29s
[v3] ep 4 batch  200/1831 | run 0.2553 | lr 1.96e-04 | t 39s
[v3] ep 4 batch  250/1831 | run 0.2564 | lr 1.96e-04 | t 49s
[v3] ep 4 batch  300/1831 | run 0.2569 | lr 1.96e-04 | t 58s
[v3] ep 4 batch  350/1831 | run 0.2560 | lr 1.96e-04 | t 68s
[v3] ep 4 batch  400/1831 | run 0.2571 | lr 1.96e-04 | t 78s
[v3] ep 4 batch  450/1831 | run 0.2573 | lr 1.96e-04 | t 87s
[v3] ep 4 batch  500/1831 | run 0.2570 | lr 1.96e-04 | t 97s
[v3] ep 4 batch  550/1831 | run 0.2574 | lr 1.96e-04 | t 106s
[v3] ep 4 batch  600/1831 | run 0.2562 | lr 1.96e-04 | t 116s
[v3] ep 4 batch  650/1831 | run 0.2559 | lr 1.96e-04 | t 126s
[v3] ep 4 batch  700/1831 | run 0.2559 | lr 1.96e-04 | t 135s
[v3] ep 4 batch  750/1831 | run 0.2548 | lr 1.96e-04 | t 145s
[v3] ep 4 batch  800/1831 | run 0.2543 | lr 1.96e-04 | t 154s
[v3] ep 4 batch  850/1831 | run 0.2538 | lr 1.96e-04 | t 164s
[v3] ep 4 batch  900/1831 | run 0.2525 | lr 1.96e-04 | t 174s
[v3] ep 4 batch  950/1831 | run 0.2518 | lr 1.96e-04 | t 183s
[v3] ep 4 batch 1000/1831 | run 0.2512 | lr 1.96e-04 | t 193s
[v3] ep 4 batch 1050/1831 | run 0.2515 | lr 1.96e-04 | t 202s
[v3] ep 4 batch 1100/1831 | run 0.2514 | lr 1.96e-04 | t 212s
[v3] ep 4 batch 1150/1831 | run 0.2510 | lr 1.96e-04 | t 221s
[v3] ep 4 batch 1200/1831 | run 0.2504 | lr 1.96e-04 | t 231s
[v3] ep 4 batch 1250/1831 | run 0.2496 | lr 1.96e-04 | t 241s
[v3] ep 4 batch 1300/1831 | run 0.2484 | lr 1.96e-04 | t 250s
[v3] ep 4 batch 1350/1831 | run 0.2475 | lr 1.96e-04 | t 260s
[v3] ep 4 batch 1400/1831 | run 0.2472 | lr 1.96e-04 | t 269s
[v3] ep 4 batch 1450/1831 | run 0.2465 | lr 1.96e-04 | t 279s
[v3] ep 4 batch 1500/1831 | run 0.2462 | lr 1.96e-04 | t 288s
[v3] ep 4 batch 1550/1831 | run 0.2459 | lr 1.96e-04 | t 298s
[v3] ep 4 batch 1600/1831 | run 0.2455 | lr 1.96e-04 | t 308s
[v3] ep 4 batch 1650/1831 | run 0.2455 | lr 1.96e-04 | t 317s
[v3] ep 4 batch 1700/1831 | run 0.2453 | lr 1.96e-04 | t 327s
[v3] ep 4 batch 1750/1831 | run 0.2450 | lr 1.96e-04 | t 336s
[v3] ep 4 batch 1800/1831 | run 0.2446 | lr 1.96e-04 | t 346s
[v3] ep  4 | tr 0.2445 | vl_ema 0.0743 | iou_ema 0.8617 *NEW BEST* | total 1850s
[v3] ep 5 batch    0/1831 | run 0.2443 | lr 1.92e-04 | t 0s
[v3] ep 5 batch   50/1831 | run 0.2228 | lr 1.92e-04 | t 10s
[v3] ep 5 batch  100/1831 | run 0.2296 | lr 1.92e-04 | t 19s
[v3] ep 5 batch  150/1831 | run 0.2311 | lr 1.92e-04 | t 29s
[v3] ep 5 batch  200/1831 | run 0.2322 | lr 1.92e-04 | t 38s
[v3] ep 5 batch  250/1831 | run 0.2310 | lr 1.92e-04 | t 48s
[v3] ep 5 batch  300/1831 | run 0.2318 | lr 1.92e-04 | t 58s
[v3] ep 5 batch  350/1831 | run 0.2305 | lr 1.92e-04 | t 67s
[v3] ep 5 batch  400/1831 | run 0.2309 | lr 1.92e-04 | t 77s
[v3] ep 5 batch  450/1831 | run 0.2315 | lr 1.92e-04 | t 87s
[v3] ep 5 batch  500/1831 | run 0.2292 | lr 1.92e-04 | t 96s
[v3] ep 5 batch  550/1831 | run 0.2285 | lr 1.92e-04 | t 106s
[v3] ep 5 batch  600/1831 | run 0.2285 | lr 1.92e-04 | t 115s
[v3] ep 5 batch  650/1831 | run 0.2282 | lr 1.92e-04 | t 125s
[v3] ep 5 batch  700/1831 | run 0.2276 | lr 1.92e-04 | t 135s
[v3] ep 5 batch  750/1831 | run 0.2272 | lr 1.92e-04 | t 144s
[v3] ep 5 batch  800/1831 | run 0.2278 | lr 1.92e-04 | t 154s
[v3] ep 5 batch  850/1831 | run 0.2276 | lr 1.92e-04 | t 164s
[v3] ep 5 batch  900/1831 | run 0.2268 | lr 1.92e-04 | t 173s
[v3] ep 5 batch  950/1831 | run 0.2266 | lr 1.92e-04 | t 183s
[v3] ep 5 batch 1000/1831 | run 0.2264 | lr 1.92e-04 | t 193s
[v3] ep 5 batch 1050/1831 | run 0.2265 | lr 1.92e-04 | t 202s
[v3] ep 5 batch 1100/1831 | run 0.2263 | lr 1.92e-04 | t 212s
[v3] ep 5 batch 1150/1831 | run 0.2265 | lr 1.92e-04 | t 221s
[v3] ep 5 batch 1200/1831 | run 0.2259 | lr 1.92e-04 | t 231s
[v3] ep 5 batch 1250/1831 | run 0.2256 | lr 1.92e-04 | t 241s
[v3] ep 5 batch 1300/1831 | run 0.2252 | lr 1.92e-04 | t 250s
[v3] ep 5 batch 1350/1831 | run 0.2246 | lr 1.92e-04 | t 260s
[v3] ep 5 batch 1400/1831 | run 0.2247 | lr 1.92e-04 | t 269s
[v3] ep 5 batch 1450/1831 | run 0.2242 | lr 1.92e-04 | t 279s
[v3] ep 5 batch 1500/1831 | run 0.2241 | lr 1.92e-04 | t 289s
[v3] ep 5 batch 1550/1831 | run 0.2243 | lr 1.92e-04 | t 298s
[v3] ep 5 batch 1600/1831 | run 0.2242 | lr 1.92e-04 | t 308s
[v3] ep 5 batch 1650/1831 | run 0.2247 | lr 1.92e-04 | t 317s
[v3] ep 5 batch 1700/1831 | run 0.2245 | lr 1.92e-04 | t 327s
[v3] ep 5 batch 1750/1831 | run 0.2240 | lr 1.92e-04 | t 337s
[v3] ep 5 batch 1800/1831 | run 0.2235 | lr 1.92e-04 | t 347s
[v3] ep  5 | tr 0.2235 | vl_ema 0.0741 | iou_ema 0.8511 | total 2209s
[v3] ep 6 batch    0/1831 | run 0.1900 | lr 1.85e-04 | t 0s
[v3] ep 6 batch   50/1831 | run 0.2018 | lr 1.85e-04 | t 10s
[v3] ep 6 batch  100/1831 | run 0.2085 | lr 1.85e-04 | t 20s
[v3] ep 6 batch  150/1831 | run 0.2105 | lr 1.85e-04 | t 30s
[v3] ep 6 batch  200/1831 | run 0.2139 | lr 1.85e-04 | t 39s
[v3] ep 6 batch  250/1831 | run 0.2115 | lr 1.85e-04 | t 49s
[v3] ep 6 batch  300/1831 | run 0.2129 | lr 1.85e-04 | t 59s
[v3] ep 6 batch  350/1831 | run 0.2152 | lr 1.85e-04 | t 69s
[v3] ep 6 batch  400/1831 | run 0.2134 | lr 1.85e-04 | t 79s
[v3] ep 6 batch  450/1831 | run 0.2133 | lr 1.85e-04 | t 88s
[v3] ep 6 batch  500/1831 | run 0.2132 | lr 1.85e-04 | t 98s
[v3] ep 6 batch  550/1831 | run 0.2126 | lr 1.85e-04 | t 108s
[v3] ep 6 batch  600/1831 | run 0.2119 | lr 1.85e-04 | t 118s
[v3] ep 6 batch  650/1831 | run 0.2112 | lr 1.85e-04 | t 128s
[v3] ep 6 batch  700/1831 | run 0.2122 | lr 1.85e-04 | t 138s
[v3] ep 6 batch  750/1831 | run 0.2117 | lr 1.85e-04 | t 148s
[v3] ep 6 batch  800/1831 | run 0.2113 | lr 1.85e-04 | t 157s
[v3] ep 6 batch  850/1831 | run 0.2112 | lr 1.85e-04 | t 167s
[v3] ep 6 batch  900/1831 | run 0.2105 | lr 1.85e-04 | t 177s
[v3] ep 6 batch  950/1831 | run 0.2111 | lr 1.85e-04 | t 187s
[v3] ep 6 batch 1000/1831 | run 0.2106 | lr 1.85e-04 | t 196s
[v3] ep 6 batch 1050/1831 | run 0.2101 | lr 1.85e-04 | t 206s
[v3] ep 6 batch 1100/1831 | run 0.2100 | lr 1.85e-04 | t 216s
[v3] ep 6 batch 1150/1831 | run 0.2098 | lr 1.85e-04 | t 226s
[v3] ep 6 batch 1200/1831 | run 0.2095 | lr 1.85e-04 | t 237s
[v3] ep 6 batch 1250/1831 | run 0.2091 | lr 1.85e-04 | t 247s
[v3] ep 6 batch 1300/1831 | run 0.2093 | lr 1.85e-04 | t 257s
[v3] ep 6 batch 1350/1831 | run 0.2094 | lr 1.85e-04 | t 267s
[v3] ep 6 batch 1400/1831 | run 0.2093 | lr 1.85e-04 | t 277s
[v3] ep 6 batch 1450/1831 | run 0.2092 | lr 1.85e-04 | t 287s
[v3] ep 6 batch 1500/1831 | run 0.2087 | lr 1.85e-04 | t 297s
[v3] ep 6 batch 1550/1831 | run 0.2088 | lr 1.85e-04 | t 307s
[v3] ep 6 batch 1600/1831 | run 0.2084 | lr 1.85e-04 | t 317s
[v3] ep 6 batch 1650/1831 | run 0.2082 | lr 1.85e-04 | t 326s
[v3] ep 6 batch 1700/1831 | run 0.2081 | lr 1.85e-04 | t 336s
[v3] ep 6 batch 1750/1831 | run 0.2082 | lr 1.85e-04 | t 346s
[v3] ep 6 batch 1800/1831 | run 0.2078 | lr 1.85e-04 | t 356s
[v3] ep  6 | tr 0.2076 | vl_ema 0.0631 | iou_ema 0.8694 *NEW BEST* | total 2577s
[v3] ep 7 batch    0/1831 | run 0.2222 | lr 1.78e-04 | t 0s
[v3] ep 7 batch   50/1831 | run 0.2077 | lr 1.78e-04 | t 10s
[v3] ep 7 batch  100/1831 | run 0.2051 | lr 1.78e-04 | t 20s
[v3] ep 7 batch  150/1831 | run 0.2067 | lr 1.78e-04 | t 30s
[v3] ep 7 batch  200/1831 | run 0.2042 | lr 1.78e-04 | t 39s
[v3] ep 7 batch  250/1831 | run 0.2031 | lr 1.78e-04 | t 49s
[v3] ep 7 batch  300/1831 | run 0.2028 | lr 1.78e-04 | t 59s
[v3] ep 7 batch  350/1831 | run 0.2018 | lr 1.78e-04 | t 68s
[v3] ep 7 batch  400/1831 | run 0.2005 | lr 1.78e-04 | t 78s
[v3] ep 7 batch  450/1831 | run 0.2010 | lr 1.78e-04 | t 88s
[v3] ep 7 batch  500/1831 | run 0.2011 | lr 1.78e-04 | t 98s
[v3] ep 7 batch  550/1831 | run 0.1997 | lr 1.78e-04 | t 107s
[v3] ep 7 batch  600/1831 | run 0.1997 | lr 1.78e-04 | t 117s
[v3] ep 7 batch  650/1831 | run 0.1977 | lr 1.78e-04 | t 127s
[v3] ep 7 batch  700/1831 | run 0.1977 | lr 1.78e-04 | t 136s
[v3] ep 7 batch  750/1831 | run 0.1986 | lr 1.78e-04 | t 146s
[v3] ep 7 batch  800/1831 | run 0.1984 | lr 1.78e-04 | t 156s
[v3] ep 7 batch  850/1831 | run 0.1986 | lr 1.78e-04 | t 166s
[v3] ep 7 batch  900/1831 | run 0.1983 | lr 1.78e-04 | t 175s
[v3] ep 7 batch  950/1831 | run 0.1986 | lr 1.78e-04 | t 185s
[v3] ep 7 batch 1000/1831 | run 0.1990 | lr 1.78e-04 | t 195s
[v3] ep 7 batch 1050/1831 | run 0.1987 | lr 1.78e-04 | t 204s
[v3] ep 7 batch 1100/1831 | run 0.1989 | lr 1.78e-04 | t 214s
[v3] ep 7 batch 1150/1831 | run 0.1991 | lr 1.78e-04 | t 224s
[v3] ep 7 batch 1200/1831 | run 0.1990 | lr 1.78e-04 | t 233s
[v3] ep 7 batch 1250/1831 | run 0.1985 | lr 1.78e-04 | t 243s
[v3] ep 7 batch 1300/1831 | run 0.1984 | lr 1.78e-04 | t 253s
[v3] ep 7 batch 1350/1831 | run 0.1980 | lr 1.78e-04 | t 262s
[v3] ep 7 batch 1400/1831 | run 0.1979 | lr 1.78e-04 | t 272s
[v3] ep 7 batch 1450/1831 | run 0.1974 | lr 1.78e-04 | t 282s
[v3] ep 7 batch 1500/1831 | run 0.1967 | lr 1.78e-04 | t 292s
[v3] ep 7 batch 1550/1831 | run 0.1973 | lr 1.78e-04 | t 302s
[v3] ep 7 batch 1600/1831 | run 0.1972 | lr 1.78e-04 | t 314s
[v3] ep 7 batch 1650/1831 | run 0.1973 | lr 1.78e-04 | t 324s
[v3] ep 7 batch 1700/1831 | run 0.1969 | lr 1.78e-04 | t 334s
[v3] ep 7 batch 1750/1831 | run 0.1966 | lr 1.78e-04 | t 345s
[v3] ep 7 batch 1800/1831 | run 0.1966 | lr 1.78e-04 | t 355s
[v3] ep  7 | tr 0.1968 | vl_ema 0.0561 | iou_ema 0.8898 *NEW BEST* | total 2944s
[v3] ep 8 batch    0/1831 | run 0.1542 | lr 1.68e-04 | t 0s
[v3] ep 8 batch   50/1831 | run 0.2015 | lr 1.68e-04 | t 10s
[v3] ep 8 batch  100/1831 | run 0.1954 | lr 1.68e-04 | t 20s
[v3] ep 8 batch  150/1831 | run 0.1908 | lr 1.68e-04 | t 31s
[v3] ep 8 batch  200/1831 | run 0.1907 | lr 1.68e-04 | t 42s
[v3] ep 8 batch  250/1831 | run 0.1908 | lr 1.68e-04 | t 56s
[v3] ep 8 batch  300/1831 | run 0.1943 | lr 1.68e-04 | t 66s
[v3] ep 8 batch  350/1831 | run 0.1937 | lr 1.68e-04 | t 77s
[v3] ep 8 batch  400/1831 | run 0.1938 | lr 1.68e-04 | t 88s
[v3] ep 8 batch  450/1831 | run 0.1935 | lr 1.68e-04 | t 100s
[v3] ep 8 batch  500/1831 | run 0.1914 | lr 1.68e-04 | t 110s
[v3] ep 8 batch  550/1831 | run 0.1916 | lr 1.68e-04 | t 120s
[v3] ep 8 batch  600/1831 | run 0.1917 | lr 1.68e-04 | t 131s
[v3] ep 8 batch  650/1831 | run 0.1905 | lr 1.68e-04 | t 143s
[v3] ep 8 batch  700/1831 | run 0.1906 | lr 1.68e-04 | t 155s
[v3] ep 8 batch  750/1831 | run 0.1906 | lr 1.68e-04 | t 166s
[v3] ep 8 batch  800/1831 | run 0.1899 | lr 1.68e-04 | t 178s
[v3] ep 8 batch  850/1831 | run 0.1898 | lr 1.68e-04 | t 189s
[v3] ep 8 batch  900/1831 | run 0.1896 | lr 1.68e-04 | t 200s
[v3] ep 8 batch  950/1831 | run 0.1898 | lr 1.68e-04 | t 211s
[v3] ep 8 batch 1000/1831 | run 0.1893 | lr 1.68e-04 | t 222s
[v3] ep 8 batch 1050/1831 | run 0.1891 | lr 1.68e-04 | t 233s
[v3] ep 8 batch 1100/1831 | run 0.1888 | lr 1.68e-04 | t 244s
[v3] ep 8 batch 1150/1831 | run 0.1893 | lr 1.68e-04 | t 255s
[v3] ep 8 batch 1200/1831 | run 0.1892 | lr 1.68e-04 | t 266s
[v3] ep 8 batch 1250/1831 | run 0.1891 | lr 1.68e-04 | t 277s
[v3] ep 8 batch 1300/1831 | run 0.1888 | lr 1.68e-04 | t 288s
[v3] ep 8 batch 1350/1831 | run 0.1887 | lr 1.68e-04 | t 299s
[v3] ep 8 batch 1400/1831 | run 0.1885 | lr 1.68e-04 | t 310s
[v3] ep 8 batch 1450/1831 | run 0.1885 | lr 1.68e-04 | t 320s
[v3] ep 8 batch 1500/1831 | run 0.1886 | lr 1.68e-04 | t 331s
[v3] ep 8 batch 1550/1831 | run 0.1890 | lr 1.68e-04 | t 342s
[v3] ep 8 batch 1600/1831 | run 0.1888 | lr 1.68e-04 | t 353s
[v3] ep 8 batch 1650/1831 | run 0.1886 | lr 1.68e-04 | t 364s
[v3] ep 8 batch 1700/1831 | run 0.1884 | lr 1.68e-04 | t 374s
[v3] ep 8 batch 1750/1831 | run 0.1881 | lr 1.68e-04 | t 385s
[v3] ep 8 batch 1800/1831 | run 0.1881 | lr 1.68e-04 | t 396s
[v3] ep  8 | tr 0.1880 | vl_ema 0.0546 | iou_ema 0.8942 *NEW BEST* | total 3352s
[v3] ep 9 batch    0/1831 | run 0.2446 | lr 1.58e-04 | t 0s
[v3] ep 9 batch   50/1831 | run 0.1848 | lr 1.58e-04 | t 11s
[v3] ep 9 batch  100/1831 | run 0.1815 | lr 1.58e-04 | t 22s
[v3] ep 9 batch  150/1831 | run 0.1809 | lr 1.58e-04 | t 32s
[v3] ep 9 batch  200/1831 | run 0.1835 | lr 1.58e-04 | t 43s
[v3] ep 9 batch  250/1831 | run 0.1822 | lr 1.58e-04 | t 54s
[v3] ep 9 batch  300/1831 | run 0.1825 | lr 1.58e-04 | t 65s
[v3] ep 9 batch  350/1831 | run 0.1829 | lr 1.58e-04 | t 76s
[v3] ep 9 batch  400/1831 | run 0.1847 | lr 1.58e-04 | t 87s
[v3] ep 9 batch  450/1831 | run 0.1845 | lr 1.58e-04 | t 97s
[v3] ep 9 batch  500/1831 | run 0.1842 | lr 1.58e-04 | t 108s
[v3] ep 9 batch  550/1831 | run 0.1846 | lr 1.58e-04 | t 119s
[v3] ep 9 batch  600/1831 | run 0.1842 | lr 1.58e-04 | t 130s
[v3] ep 9 batch  650/1831 | run 0.1842 | lr 1.58e-04 | t 141s
[v3] ep 9 batch  700/1831 | run 0.1841 | lr 1.58e-04 | t 151s
[v3] ep 9 batch  750/1831 | run 0.1842 | lr 1.58e-04 | t 162s
[v3] ep 9 batch  800/1831 | run 0.1848 | lr 1.58e-04 | t 173s
[v3] ep 9 batch  850/1831 | run 0.1848 | lr 1.58e-04 | t 184s
[v3] ep 9 batch  900/1831 | run 0.1852 | lr 1.58e-04 | t 195s
[v3] ep 9 batch  950/1831 | run 0.1852 | lr 1.58e-04 | t 206s
[v3] ep 9 batch 1000/1831 | run 0.1855 | lr 1.58e-04 | t 216s
[v3] ep 9 batch 1050/1831 | run 0.1840 | lr 1.58e-04 | t 227s
[v3] ep 9 batch 1100/1831 | run 0.1834 | lr 1.58e-04 | t 238s
[v3] ep 9 batch 1150/1831 | run 0.1839 | lr 1.58e-04 | t 249s
[v3] ep 9 batch 1200/1831 | run 0.1835 | lr 1.58e-04 | t 260s
[v3] ep 9 batch 1250/1831 | run 0.1839 | lr 1.58e-04 | t 270s
[v3] ep 9 batch 1300/1831 | run 0.1835 | lr 1.58e-04 | t 281s
[v3] ep 9 batch 1350/1831 | run 0.1832 | lr 1.58e-04 | t 292s
[v3] ep 9 batch 1400/1831 | run 0.1831 | lr 1.58e-04 | t 302s
[v3] ep 9 batch 1450/1831 | run 0.1833 | lr 1.58e-04 | t 313s
[v3] ep 9 batch 1500/1831 | run 0.1834 | lr 1.58e-04 | t 324s
[v3] ep 9 batch 1550/1831 | run 0.1833 | lr 1.58e-04 | t 334s
[v3] ep 9 batch 1600/1831 | run 0.1834 | lr 1.58e-04 | t 345s
[v3] ep 9 batch 1650/1831 | run 0.1832 | lr 1.58e-04 | t 356s
[v3] ep 9 batch 1700/1831 | run 0.1829 | lr 1.58e-04 | t 367s
[v3] ep 9 batch 1750/1831 | run 0.1827 | lr 1.58e-04 | t 377s
[v3] ep 9 batch 1800/1831 | run 0.1824 | lr 1.58e-04 | t 388s
[v3] ep  9 | tr 0.1821 | vl_ema 0.0538 | iou_ema 0.8882 | total 3753s
[v3] ep 10 batch    0/1831 | run 0.1034 | lr 1.46e-04 | t 0s
[v3] ep 10 batch   50/1831 | run 0.1837 | lr 1.46e-04 | t 11s
[v3] ep 10 batch  100/1831 | run 0.1776 | lr 1.46e-04 | t 22s
[v3] ep 10 batch  150/1831 | run 0.1791 | lr 1.46e-04 | t 32s
[v3] ep 10 batch  200/1831 | run 0.1795 | lr 1.46e-04 | t 43s
[v3] ep 10 batch  250/1831 | run 0.1785 | lr 1.46e-04 | t 54s
[v3] ep 10 batch  300/1831 | run 0.1774 | lr 1.46e-04 | t 65s
[v3] ep 10 batch  350/1831 | run 0.1775 | lr 1.46e-04 | t 79s
[v3] ep 10 batch  400/1831 | run 0.1770 | lr 1.46e-04 | t 89s
[v3] ep 10 batch  450/1831 | run 0.1781 | lr 1.46e-04 | t 98s
[v3] ep 10 batch  500/1831 | run 0.1775 | lr 1.46e-04 | t 108s
[v3] ep 10 batch  550/1831 | run 0.1784 | lr 1.46e-04 | t 119s
[v3] ep 10 batch  600/1831 | run 0.1787 | lr 1.46e-04 | t 131s
[v3] ep 10 batch  650/1831 | run 0.1785 | lr 1.46e-04 | t 141s
[v3] ep 10 batch  700/1831 | run 0.1787 | lr 1.46e-04 | t 151s
[v3] ep 10 batch  750/1831 | run 0.1780 | lr 1.46e-04 | t 162s
[v3] ep 10 batch  800/1831 | run 0.1778 | lr 1.46e-04 | t 172s
[v3] ep 10 batch  850/1831 | run 0.1774 | lr 1.46e-04 | t 183s
[v3] ep 10 batch  900/1831 | run 0.1770 | lr 1.46e-04 | t 193s
[v3] ep 10 batch  950/1831 | run 0.1765 | lr 1.46e-04 | t 204s
[v3] ep 10 batch 1000/1831 | run 0.1769 | lr 1.46e-04 | t 215s
[v3] ep 10 batch 1050/1831 | run 0.1768 | lr 1.46e-04 | t 225s
[v3] ep 10 batch 1100/1831 | run 0.1767 | lr 1.46e-04 | t 236s
[v3] ep 10 batch 1150/1831 | run 0.1768 | lr 1.46e-04 | t 246s
[v3] ep 10 batch 1200/1831 | run 0.1767 | lr 1.46e-04 | t 256s
[v3] ep 10 batch 1250/1831 | run 0.1763 | lr 1.46e-04 | t 267s
[v3] ep 10 batch 1300/1831 | run 0.1765 | lr 1.46e-04 | t 277s
[v3] ep 10 batch 1350/1831 | run 0.1764 | lr 1.46e-04 | t 288s
[v3] ep 10 batch 1400/1831 | run 0.1762 | lr 1.46e-04 | t 298s
[v3] ep 10 batch 1450/1831 | run 0.1763 | lr 1.46e-04 | t 308s
[v3] ep 10 batch 1500/1831 | run 0.1763 | lr 1.46e-04 | t 319s
[v3] ep 10 batch 1550/1831 | run 0.1759 | lr 1.46e-04 | t 329s
[v3] ep 10 batch 1600/1831 | run 0.1758 | lr 1.46e-04 | t 340s
[v3] ep 10 batch 1650/1831 | run 0.1756 | lr 1.46e-04 | t 351s
[v3] ep 10 batch 1700/1831 | run 0.1755 | lr 1.46e-04 | t 361s
[v3] ep 10 batch 1750/1831 | run 0.1750 | lr 1.46e-04 | t 372s
[v3] ep 10 batch 1800/1831 | run 0.1751 | lr 1.46e-04 | t 382s
[v3] ep 10 | tr 0.1750 | vl_ema 0.0457 | iou_ema 0.9116 *NEW BEST* | total 4148s
[v3] ep 11 batch    0/1831 | run 0.2340 | lr 1.33e-04 | t 0s
[v3] ep 11 batch   50/1831 | run 0.1749 | lr 1.33e-04 | t 11s
[v3] ep 11 batch  100/1831 | run 0.1691 | lr 1.33e-04 | t 21s
[v3] ep 11 batch  150/1831 | run 0.1727 | lr 1.33e-04 | t 31s
[v3] ep 11 batch  200/1831 | run 0.1756 | lr 1.33e-04 | t 41s
[v3] ep 11 batch  250/1831 | run 0.1728 | lr 1.33e-04 | t 52s
[v3] ep 11 batch  300/1831 | run 0.1716 | lr 1.33e-04 | t 62s
[v3] ep 11 batch  350/1831 | run 0.1724 | lr 1.33e-04 | t 72s
[v3] ep 11 batch  400/1831 | run 0.1733 | lr 1.33e-04 | t 83s
[v3] ep 11 batch  450/1831 | run 0.1717 | lr 1.33e-04 | t 93s
[v3] ep 11 batch  500/1831 | run 0.1718 | lr 1.33e-04 | t 103s
[v3] ep 11 batch  550/1831 | run 0.1710 | lr 1.33e-04 | t 114s
[v3] ep 11 batch  600/1831 | run 0.1707 | lr 1.33e-04 | t 124s
[v3] ep 11 batch  650/1831 | run 0.1718 | lr 1.33e-04 | t 134s
[v3] ep 11 batch  700/1831 | run 0.1713 | lr 1.33e-04 | t 145s
[v3] ep 11 batch  750/1831 | run 0.1704 | lr 1.33e-04 | t 155s
[v3] ep 11 batch  800/1831 | run 0.1698 | lr 1.33e-04 | t 165s
[v3] ep 11 batch  850/1831 | run 0.1694 | lr 1.33e-04 | t 176s
[v3] ep 11 batch  900/1831 | run 0.1694 | lr 1.33e-04 | t 186s
[v3] ep 11 batch  950/1831 | run 0.1695 | lr 1.33e-04 | t 196s
[v3] ep 11 batch 1000/1831 | run 0.1698 | lr 1.33e-04 | t 206s
[v3] ep 11 batch 1050/1831 | run 0.1700 | lr 1.33e-04 | t 217s
[v3] ep 11 batch 1100/1831 | run 0.1703 | lr 1.33e-04 | t 227s
[v3] ep 11 batch 1150/1831 | run 0.1706 | lr 1.33e-04 | t 237s
[v3] ep 11 batch 1200/1831 | run 0.1704 | lr 1.33e-04 | t 248s
[v3] ep 11 batch 1250/1831 | run 0.1709 | lr 1.33e-04 | t 258s
[v3] ep 11 batch 1300/1831 | run 0.1708 | lr 1.33e-04 | t 268s
[v3] ep 11 batch 1350/1831 | run 0.1706 | lr 1.33e-04 | t 279s
[v3] ep 11 batch 1400/1831 | run 0.1705 | lr 1.33e-04 | t 289s
[v3] ep 11 batch 1450/1831 | run 0.1705 | lr 1.33e-04 | t 299s
[v3] ep 11 batch 1500/1831 | run 0.1703 | lr 1.33e-04 | t 310s
[v3] ep 11 batch 1550/1831 | run 0.1705 | lr 1.33e-04 | t 320s
[v3] ep 11 batch 1600/1831 | run 0.1709 | lr 1.33e-04 | t 330s
[v3] ep 11 batch 1650/1831 | run 0.1709 | lr 1.33e-04 | t 340s
[v3] ep 11 batch 1700/1831 | run 0.1707 | lr 1.33e-04 | t 351s
